BuildingIndex,Year,Month,Day,Hour,Quarter,Hoursin,Hourcos,ChargeDischargeKwh,SOCPercent
1,2017,10,30,23,3,-0.213030386,0.977045574,12.962986,0
1,2017,10,31,0,0,0,1,8.894156,0
1,2017,10,31,0,1,0.015707317,0.999876632,5.078064,0
1,2017,10,31,0,2,0.031410759,0.99950656,4.80132,0
1,2017,10,31,0,3,0.047106451,0.998889875,4.80132,0
1,2017,10,31,1,0,0.258819045,0.965925826,4.80132,0
1,2017,10,31,1,1,0.273959219,0.96174131,4.80132,0
1,2017,10,31,1,2,0.289031797,0.957319498,4.80132,0
1,2017,10,31,1,3,0.304033061,0.952661481,4.80132,0
1,2017,10,31,2,0,0.5,0.866025404,4.80132,0
1,2017,10,31,2,1,0.513541252,0.858064906,4.80132,0
1,2017,10,31,2,2,0.526955795,0.849892693,4.80132,0
1,2017,10,31,2,3,0.54024032,0.841510782,4.80132,0
1,2017,10,31,3,0,0.707106781,0.707106781,4.80132,0
1,2017,10,31,3,1,0.718126298,0.695912797,4.80132,0
1,2017,10,31,3,2,0.728968627,0.684547106,4.80132,0
1,2017,10,31,3,3,0.739631095,0.673012514,4.80132,0
1,2017,10,31,4,0,0.866025404,0.5,4.80132,0
1,2017,10,31,4,1,0.873772223,0.48633538,5.358533,0
1,2017,10,31,4,2,0.881303452,0.472550765,7.587386,0
1,2017,10,31,4,3,0.888617233,0.458649554,7.587386,0
1,2017,10,31,5,0,0.965925826,0.258819045,7.587386,0
1,2017,10,31,5,1,0.969872015,0.243615012,7.21591,0
1,2017,10,31,5,2,0.973578903,0.22835087,4.80132,0
1,2017,10,31,5,3,0.977045574,0.213030386,8.712431,0
1,2017,10,31,6,0,1,6.12574E-17,9.690209,0
1,2017,10,31,6,1,0.999876632,-0.015707317,4.80132,0
1,2017,10,31,6,2,0.99950656,-0.031410759,4.80132,0
1,2017,10,31,6,3,0.998889875,-0.047106451,8.244724,0
1,2017,10,31,7,0,0.965925826,-0.258819045,10.401325,0
1,2017,10,31,7,1,0.96174131,-0.273959219,5.720329,0
1,2017,10,31,7,2,0.957319498,-0.289031797,5.512495,0
1,2017,10,31,7,3,0.952661481,-0.304033061,7.120933,0
1,2017,10,31,8,0,0.866025404,-0.5,9.632722,0
1,2017,10,31,8,1,0.858064906,-0.513541252,14.161052,0
1,2017,10,31,8,2,0.849892693,-0.526955795,3.877222,0
1,2017,10,31,8,3,0.841510782,-0.54024032,3.149684,0
1,2017,10,31,9,0,0.707106781,-0.707106781,7.454464,0
1,2017,10,31,9,1,0.695912797,-0.718126298,22.298404,0
1,2017,10,31,9,2,0.684547106,-0.728968627,22.458402,0
1,2017,10,31,9,3,0.673012514,-0.739631095,21.602391,0
1,2017,10,31,10,0,0.5,-0.866025404,13.59132,0
1,2017,10,31,10,1,0.48633538,-0.873772223,18.538246,0
1,2017,10,31,10,2,0.472550765,-0.881303452,11.712881,0
1,2017,10,31,10,3,0.458649554,-0.888617233,14.577572,0
1,2017,10,31,11,0,0.258819045,-0.965925826,17.697855,0
1,2017,10,31,11,1,0.243615012,-0.969872015,27.591822,0
1,2017,10,31,11,2,0.22835087,-0.973578903,20.79274,0
1,2017,10,31,11,3,0.213030386,-0.977045574,14.827529,0
1,2017,10,31,12,0,1.22515E-16,-1,22.386854,0
1,2017,10,31,12,1,-0.015707317,-0.999876632,11.819694,0
1,2017,10,31,12,2,-0.031410759,-0.99950656,20.37139,0
1,2017,10,31,12,3,-0.047106451,-0.998889875,25.114458,0
1,2017,10,31,13,0,-0.258819045,-0.965925826,22.869179,0
1,2017,10,31,13,1,-0.273959219,-0.96174131,22.463429,0
1,2017,10,31,13,2,-0.289031797,-0.957319498,32.777332,0
1,2017,10,31,13,3,-0.304033061,-0.952661481,30.015415,0
1,2017,10,31,14,0,-0.5,-0.866025404,17.715201,0
1,2017,10,31,14,1,-0.513541252,-0.858064906,18.440583,0
1,2017,10,31,14,2,-0.526955795,-0.849892693,17.811867,0
1,2017,10,31,14,3,-0.54024032,-0.841510782,26.146549,0
1,2017,10,31,15,0,-0.707106781,-0.707106781,15.846258,0
1,2017,10,31,15,1,-0.718126298,-0.695912797,11.951333,0
1,2017,10,31,15,2,-0.728968627,-0.684547106,15.677906,0
1,2017,10,31,15,3,-0.739631095,-0.673012514,15.876132,0
1,2017,10,31,16,0,-0.866025404,-0.5,14.300653,0
1,2017,10,31,16,1,-0.873772223,-0.48633538,10.424074,0
1,2017,10,31,16,2,-0.881303452,-0.472550765,12.235503,0
1,2017,10,31,16,3,-0.888617233,-0.458649554,12.292875,0
1,2017,10,31,17,0,-0.965925826,-0.258819045,19.035736,0
1,2017,10,31,17,1,-0.969872015,-0.243615012,13.606094,0
1,2017,10,31,17,2,-0.973578903,-0.22835087,14.146672,0
1,2017,10,31,17,3,-0.977045574,-0.213030386,14.316899,0
1,2017,10,31,18,0,-1,-1.83772E-16,12.717854,0
1,2017,10,31,18,1,-0.999876632,0.015707317,10.456562,0
1,2017,10,31,18,2,-0.99950656,0.031410759,16.947451,0
1,2017,10,31,18,3,-0.998889875,0.047106451,7.828175,0
1,2017,10,31,19,0,-0.965925826,0.258819045,15.531153,0
1,2017,10,31,19,1,-0.96174131,0.273959219,13.827175,0
1,2017,10,31,19,2,-0.957319498,0.289031797,14.308845,0
1,2017,10,31,19,3,-0.952661481,0.304033061,6.798867,0
1,2017,10,31,20,0,-0.866025404,0.5,5.472581,0
1,2017,10,31,20,1,-0.858064906,0.513541252,7.487168,0
1,2017,10,31,20,2,-0.849892693,0.526955795,13.978214,0
1,2017,10,31,20,3,-0.841510782,0.54024032,6.291071,0
1,2017,10,31,21,0,-0.707106781,0.707106781,7.218516,0
1,2017,10,31,21,1,-0.695912797,0.718126298,7.278703,0
1,2017,10,31,21,2,-0.684547106,0.728968627,6.931623,0
1,2017,10,31,21,3,-0.673012514,0.739631095,9.506639,0
1,2017,10,31,22,0,-0.5,0.866025404,4.26514,0
1,2017,10,31,22,1,-0.48633538,0.873772223,4.26514,0
1,2017,10,31,22,2,-0.472550765,0.881303452,4.91814,0
1,2017,10,31,22,3,-0.458649554,0.888617233,10.14214,0
1,2017,10,31,23,0,-0.258819045,0.965925826,6.238029,0
1,2017,10,31,23,1,-0.243615012,0.969872015,13.092816,0
1,2017,10,31,23,2,-0.22835087,0.973578903,9.388262,0
1,2017,10,31,23,3,-0.213030386,0.977045574,10.328447,0
1,2017,11,1,0,0,0,1,,
1,2017,11,1,0,1,0.015707317,0.999876632,,
1,2017,11,1,0,2,0.031410759,0.99950656,,
1,2017,11,1,0,3,0.047106451,0.998889875,,
1,2017,11,1,1,0,0.258819045,0.965925826,,
1,2017,11,1,1,1,0.273959219,0.96174131,,
1,2017,11,1,1,2,0.289031797,0.957319498,,
1,2017,11,1,1,3,0.304033061,0.952661481,,
1,2017,11,1,2,0,0.5,0.866025404,,
1,2017,11,1,2,1,0.513541252,0.858064906,,
1,2017,11,1,2,2,0.526955795,0.849892693,,
1,2017,11,1,2,3,0.54024032,0.841510782,,
1,2017,11,1,3,0,0.707106781,0.707106781,,
1,2017,11,1,3,1,0.718126298,0.695912797,,
1,2017,11,1,3,2,0.728968627,0.684547106,,
1,2017,11,1,3,3,0.739631095,0.673012514,,
1,2017,11,1,4,0,0.866025404,0.5,,
1,2017,11,1,4,1,0.873772223,0.48633538,,
1,2017,11,1,4,2,0.881303452,0.472550765,,
1,2017,11,1,4,3,0.888617233,0.458649554,,
1,2017,11,1,5,0,0.965925826,0.258819045,,
1,2017,11,1,5,1,0.969872015,0.243615012,,
1,2017,11,1,5,2,0.973578903,0.22835087,,
1,2017,11,1,5,3,0.977045574,0.213030386,,
1,2017,11,1,6,0,1,6.12574E-17,,
1,2017,11,1,6,1,0.999876632,-0.015707317,,
1,2017,11,1,6,2,0.99950656,-0.031410759,,
1,2017,11,1,6,3,0.998889875,-0.047106451,,
1,2017,11,1,7,0,0.965925826,-0.258819045,,
1,2017,11,1,7,1,0.96174131,-0.273959219,,
1,2017,11,1,7,2,0.957319498,-0.289031797,,
1,2017,11,1,7,3,0.952661481,-0.304033061,,
1,2017,11,1,8,0,0.866025404,-0.5,,
1,2017,11,1,8,1,0.858064906,-0.513541252,,
1,2017,11,1,8,2,0.849892693,-0.526955795,,
1,2017,11,1,8,3,0.841510782,-0.54024032,,
1,2017,11,1,9,0,0.707106781,-0.707106781,,
1,2017,11,1,9,1,0.695912797,-0.718126298,,
1,2017,11,1,9,2,0.684547106,-0.728968627,,
1,2017,11,1,9,3,0.673012514,-0.739631095,,
1,2017,11,1,10,0,0.5,-0.866025404,,
1,2017,11,1,10,1,0.48633538,-0.873772223,,
1,2017,11,1,10,2,0.472550765,-0.881303452,,
1,2017,11,1,10,3,0.458649554,-0.888617233,,
1,2017,11,1,11,0,0.258819045,-0.965925826,,
1,2017,11,1,11,1,0.243615012,-0.969872015,,
1,2017,11,1,11,2,0.22835087,-0.973578903,,
1,2017,11,1,11,3,0.213030386,-0.977045574,,
1,2017,11,1,12,0,1.22515E-16,-1,,
1,2017,11,1,12,1,-0.015707317,-0.999876632,,
1,2017,11,1,12,2,-0.031410759,-0.99950656,,
1,2017,11,1,12,3,-0.047106451,-0.998889875,,
1,2017,11,1,13,0,-0.258819045,-0.965925826,,
1,2017,11,1,13,1,-0.273959219,-0.96174131,,
1,2017,11,1,13,2,-0.289031797,-0.957319498,,
1,2017,11,1,13,3,-0.304033061,-0.952661481,,
1,2017,11,1,14,0,-0.5,-0.866025404,,
1,2017,11,1,14,1,-0.513541252,-0.858064906,,
1,2017,11,1,14,2,-0.526955795,-0.849892693,,
1,2017,11,1,14,3,-0.54024032,-0.841510782,,
1,2017,11,1,15,0,-0.707106781,-0.707106781,,
1,2017,11,1,15,1,-0.718126298,-0.695912797,,
1,2017,11,1,15,2,-0.728968627,-0.684547106,,
1,2017,11,1,15,3,-0.739631095,-0.673012514,,
1,2017,11,1,16,0,-0.866025404,-0.5,,
1,2017,11,1,16,1,-0.873772223,-0.48633538,,
1,2017,11,1,16,2,-0.881303452,-0.472550765,,
1,2017,11,1,16,3,-0.888617233,-0.458649554,,
1,2017,11,1,17,0,-0.965925826,-0.258819045,,
1,2017,11,1,17,1,-0.969872015,-0.243615012,,
1,2017,11,1,17,2,-0.973578903,-0.22835087,,
1,2017,11,1,17,3,-0.977045574,-0.213030386,,
1,2017,11,1,18,0,-1,-1.83772E-16,,
1,2017,11,1,18,1,-0.999876632,0.015707317,,
1,2017,11,1,18,2,-0.99950656,0.031410759,,
1,2017,11,1,18,3,-0.998889875,0.047106451,,
1,2017,11,1,19,0,-0.965925826,0.258819045,,
1,2017,11,1,19,1,-0.96174131,0.273959219,,
1,2017,11,1,19,2,-0.957319498,0.289031797,,
1,2017,11,1,19,3,-0.952661481,0.304033061,,
1,2017,11,1,20,0,-0.866025404,0.5,,
1,2017,11,1,20,1,-0.858064906,0.513541252,,
1,2017,11,1,20,2,-0.849892693,0.526955795,,
1,2017,11,1,20,3,-0.841510782,0.54024032,,
1,2017,11,1,21,0,-0.707106781,0.707106781,,
1,2017,11,1,21,1,-0.695912797,0.718126298,,
1,2017,11,1,21,2,-0.684547106,0.728968627,,
1,2017,11,1,21,3,-0.673012514,0.739631095,,
1,2017,11,1,22,0,-0.5,0.866025404,,
1,2017,11,1,22,1,-0.48633538,0.873772223,,
1,2017,11,1,22,2,-0.472550765,0.881303452,,
1,2017,11,1,22,3,-0.458649554,0.888617233,,
1,2017,11,1,23,0,-0.258819045,0.965925826,,
1,2017,11,1,23,1,-0.243615012,0.969872015,,
1,2017,11,1,23,2,-0.22835087,0.973578903,,
1,2017,11,1,23,3,-0.213030386,0.977045574,,
1,2017,11,2,0,0,0,1,,
1,2017,11,2,0,1,0.015707317,0.999876632,,
1,2017,11,2,0,2,0.031410759,0.99950656,,
1,2017,11,2,0,3,0.047106451,0.998889875,,
1,2017,11,2,1,0,0.258819045,0.965925826,,
1,2017,11,2,1,1,0.273959219,0.96174131,,
1,2017,11,2,1,2,0.289031797,0.957319498,,
1,2017,11,2,1,3,0.304033061,0.952661481,,
1,2017,11,2,2,0,0.5,0.866025404,,
1,2017,11,2,2,1,0.513541252,0.858064906,,
1,2017,11,2,2,2,0.526955795,0.849892693,,
1,2017,11,2,2,3,0.54024032,0.841510782,,
1,2017,11,2,3,0,0.707106781,0.707106781,,
1,2017,11,2,3,1,0.718126298,0.695912797,,
1,2017,11,2,3,2,0.728968627,0.684547106,,
1,2017,11,2,3,3,0.739631095,0.673012514,,
1,2017,11,2,4,0,0.866025404,0.5,,
1,2017,11,2,4,1,0.873772223,0.48633538,,
1,2017,11,2,4,2,0.881303452,0.472550765,,
1,2017,11,2,4,3,0.888617233,0.458649554,,
1,2017,11,2,5,0,0.965925826,0.258819045,,
1,2017,11,2,5,1,0.969872015,0.243615012,,
1,2017,11,2,5,2,0.973578903,0.22835087,,
1,2017,11,2,5,3,0.977045574,0.213030386,,
1,2017,11,2,6,0,1,6.12574E-17,,
1,2017,11,2,6,1,0.999876632,-0.015707317,,
1,2017,11,2,6,2,0.99950656,-0.031410759,,
1,2017,11,2,6,3,0.998889875,-0.047106451,,
1,2017,11,2,7,0,0.965925826,-0.258819045,,
1,2017,11,2,7,1,0.96174131,-0.273959219,,
1,2017,11,2,7,2,0.957319498,-0.289031797,,
1,2017,11,2,7,3,0.952661481,-0.304033061,,
1,2017,11,2,8,0,0.866025404,-0.5,,
1,2017,11,2,8,1,0.858064906,-0.513541252,,
1,2017,11,2,8,2,0.849892693,-0.526955795,,
1,2017,11,2,8,3,0.841510782,-0.54024032,,
1,2017,11,2,9,0,0.707106781,-0.707106781,,
1,2017,11,2,9,1,0.695912797,-0.718126298,,
1,2017,11,2,9,2,0.684547106,-0.728968627,,
1,2017,11,2,9,3,0.673012514,-0.739631095,,
1,2017,11,2,10,0,0.5,-0.866025404,,
1,2017,11,2,10,1,0.48633538,-0.873772223,,
1,2017,11,2,10,2,0.472550765,-0.881303452,,
1,2017,11,2,10,3,0.458649554,-0.888617233,,
1,2017,11,2,11,0,0.258819045,-0.965925826,,
1,2017,11,2,11,1,0.243615012,-0.969872015,,
1,2017,11,2,11,2,0.22835087,-0.973578903,,
1,2017,11,2,11,3,0.213030386,-0.977045574,,
1,2017,11,2,12,0,1.22515E-16,-1,,
1,2017,11,2,12,1,-0.015707317,-0.999876632,,
1,2017,11,2,12,2,-0.031410759,-0.99950656,,
1,2017,11,2,12,3,-0.047106451,-0.998889875,,
1,2017,11,2,13,0,-0.258819045,-0.965925826,,
1,2017,11,2,13,1,-0.273959219,-0.96174131,,
1,2017,11,2,13,2,-0.289031797,-0.957319498,,
1,2017,11,2,13,3,-0.304033061,-0.952661481,,
1,2017,11,2,14,0,-0.5,-0.866025404,,
1,2017,11,2,14,1,-0.513541252,-0.858064906,,
1,2017,11,2,14,2,-0.526955795,-0.849892693,,
1,2017,11,2,14,3,-0.54024032,-0.841510782,,
1,2017,11,2,15,0,-0.707106781,-0.707106781,,
1,2017,11,2,15,1,-0.718126298,-0.695912797,,
1,2017,11,2,15,2,-0.728968627,-0.684547106,,
1,2017,11,2,15,3,-0.739631095,-0.673012514,,
1,2017,11,2,16,0,-0.866025404,-0.5,,
1,2017,11,2,16,1,-0.873772223,-0.48633538,,
1,2017,11,2,16,2,-0.881303452,-0.472550765,,
1,2017,11,2,16,3,-0.888617233,-0.458649554,,
1,2017,11,2,17,0,-0.965925826,-0.258819045,,
1,2017,11,2,17,1,-0.969872015,-0.243615012,,
1,2017,11,2,17,2,-0.973578903,-0.22835087,,
1,2017,11,2,17,3,-0.977045574,-0.213030386,,
1,2017,11,2,18,0,-1,-1.83772E-16,,
1,2017,11,2,18,1,-0.999876632,0.015707317,,
1,2017,11,2,18,2,-0.99950656,0.031410759,,
1,2017,11,2,18,3,-0.998889875,0.047106451,,
1,2017,11,2,19,0,-0.965925826,0.258819045,,
1,2017,11,2,19,1,-0.96174131,0.273959219,,
1,2017,11,2,19,2,-0.957319498,0.289031797,,
1,2017,11,2,19,3,-0.952661481,0.304033061,,
1,2017,11,2,20,0,-0.866025404,0.5,,
1,2017,11,2,20,1,-0.858064906,0.513541252,,
1,2017,11,2,20,2,-0.849892693,0.526955795,,
1,2017,11,2,20,3,-0.841510782,0.54024032,,
1,2017,11,2,21,0,-0.707106781,0.707106781,,
1,2017,11,2,21,1,-0.695912797,0.718126298,,
1,2017,11,2,21,2,-0.684547106,0.728968627,,
1,2017,11,2,21,3,-0.673012514,0.739631095,,
1,2017,11,2,22,0,-0.5,0.866025404,,
1,2017,11,2,22,1,-0.48633538,0.873772223,,
1,2017,11,2,22,2,-0.472550765,0.881303452,,
1,2017,11,2,22,3,-0.458649554,0.888617233,,
1,2017,11,2,23,0,-0.258819045,0.965925826,,
1,2017,11,2,23,1,-0.243615012,0.969872015,,
1,2017,11,2,23,2,-0.22835087,0.973578903,,
1,2017,11,2,23,3,-0.213030386,0.977045574,,
1,2017,11,3,0,0,0,1,,
1,2017,11,3,0,1,0.015707317,0.999876632,,
1,2017,11,3,0,2,0.031410759,0.99950656,,
1,2017,11,3,0,3,0.047106451,0.998889875,,
1,2017,11,3,1,0,0.258819045,0.965925826,,
1,2017,11,3,1,1,0.273959219,0.96174131,,
1,2017,11,3,1,2,0.289031797,0.957319498,,
1,2017,11,3,1,3,0.304033061,0.952661481,,
1,2017,11,3,2,0,0.5,0.866025404,,
1,2017,11,3,2,1,0.513541252,0.858064906,,
1,2017,11,3,2,2,0.526955795,0.849892693,,
1,2017,11,3,2,3,0.54024032,0.841510782,,
1,2017,11,3,3,0,0.707106781,0.707106781,,
1,2017,11,3,3,1,0.718126298,0.695912797,,
1,2017,11,3,3,2,0.728968627,0.684547106,,
1,2017,11,3,3,3,0.739631095,0.673012514,,
1,2017,11,3,4,0,0.866025404,0.5,,
1,2017,11,3,4,1,0.873772223,0.48633538,,
1,2017,11,3,4,2,0.881303452,0.472550765,,
1,2017,11,3,4,3,0.888617233,0.458649554,,
1,2017,11,3,5,0,0.965925826,0.258819045,,
1,2017,11,3,5,1,0.969872015,0.243615012,,
1,2017,11,3,5,2,0.973578903,0.22835087,,
1,2017,11,3,5,3,0.977045574,0.213030386,,
1,2017,11,3,6,0,1,6.12574E-17,,
1,2017,11,3,6,1,0.999876632,-0.015707317,,
1,2017,11,3,6,2,0.99950656,-0.031410759,,
1,2017,11,3,6,3,0.998889875,-0.047106451,,
1,2017,11,3,7,0,0.965925826,-0.258819045,,
1,2017,11,3,7,1,0.96174131,-0.273959219,,
1,2017,11,3,7,2,0.957319498,-0.289031797,,
1,2017,11,3,7,3,0.952661481,-0.304033061,,
1,2017,11,3,8,0,0.866025404,-0.5,,
1,2017,11,3,8,1,0.858064906,-0.513541252,,
1,2017,11,3,8,2,0.849892693,-0.526955795,,
1,2017,11,3,8,3,0.841510782,-0.54024032,,
1,2017,11,3,9,0,0.707106781,-0.707106781,,
1,2017,11,3,9,1,0.695912797,-0.718126298,,
1,2017,11,3,9,2,0.684547106,-0.728968627,,
1,2017,11,3,9,3,0.673012514,-0.739631095,,
1,2017,11,3,10,0,0.5,-0.866025404,,
1,2017,11,3,10,1,0.48633538,-0.873772223,,
1,2017,11,3,10,2,0.472550765,-0.881303452,,
1,2017,11,3,10,3,0.458649554,-0.888617233,,
1,2017,11,3,11,0,0.258819045,-0.965925826,,
1,2017,11,3,11,1,0.243615012,-0.969872015,,
1,2017,11,3,11,2,0.22835087,-0.973578903,,
1,2017,11,3,11,3,0.213030386,-0.977045574,,
1,2017,11,3,12,0,1.22515E-16,-1,,
1,2017,11,3,12,1,-0.015707317,-0.999876632,,
1,2017,11,3,12,2,-0.031410759,-0.99950656,,
1,2017,11,3,12,3,-0.047106451,-0.998889875,,
1,2017,11,3,13,0,-0.258819045,-0.965925826,,
1,2017,11,3,13,1,-0.273959219,-0.96174131,,
1,2017,11,3,13,2,-0.289031797,-0.957319498,,
1,2017,11,3,13,3,-0.304033061,-0.952661481,,
1,2017,11,3,14,0,-0.5,-0.866025404,,
1,2017,11,3,14,1,-0.513541252,-0.858064906,,
1,2017,11,3,14,2,-0.526955795,-0.849892693,,
1,2017,11,3,14,3,-0.54024032,-0.841510782,,
1,2017,11,3,15,0,-0.707106781,-0.707106781,,
1,2017,11,3,15,1,-0.718126298,-0.695912797,,
1,2017,11,3,15,2,-0.728968627,-0.684547106,,
1,2017,11,3,15,3,-0.739631095,-0.673012514,,
1,2017,11,3,16,0,-0.866025404,-0.5,,
1,2017,11,3,16,1,-0.873772223,-0.48633538,,
1,2017,11,3,16,2,-0.881303452,-0.472550765,,
1,2017,11,3,16,3,-0.888617233,-0.458649554,,
1,2017,11,3,17,0,-0.965925826,-0.258819045,,
1,2017,11,3,17,1,-0.969872015,-0.243615012,,
1,2017,11,3,17,2,-0.973578903,-0.22835087,,
1,2017,11,3,17,3,-0.977045574,-0.213030386,,
1,2017,11,3,18,0,-1,-1.83772E-16,,
1,2017,11,3,18,1,-0.999876632,0.015707317,,
1,2017,11,3,18,2,-0.99950656,0.031410759,,
1,2017,11,3,18,3,-0.998889875,0.047106451,,
1,2017,11,3,19,0,-0.965925826,0.258819045,,
1,2017,11,3,19,1,-0.96174131,0.273959219,,
1,2017,11,3,19,2,-0.957319498,0.289031797,,
1,2017,11,3,19,3,-0.952661481,0.304033061,,
1,2017,11,3,20,0,-0.866025404,0.5,,
1,2017,11,3,20,1,-0.858064906,0.513541252,,
1,2017,11,3,20,2,-0.849892693,0.526955795,,
1,2017,11,3,20,3,-0.841510782,0.54024032,,
1,2017,11,3,21,0,-0.707106781,0.707106781,,
1,2017,11,3,21,1,-0.695912797,0.718126298,,
1,2017,11,3,21,2,-0.684547106,0.728968627,,
1,2017,11,3,21,3,-0.673012514,0.739631095,,
1,2017,11,3,22,0,-0.5,0.866025404,,
1,2017,11,3,22,1,-0.48633538,0.873772223,,
1,2017,11,3,22,2,-0.472550765,0.881303452,,
1,2017,11,3,22,3,-0.458649554,0.888617233,,
1,2017,11,3,23,0,-0.258819045,0.965925826,,
1,2017,11,3,23,1,-0.243615012,0.969872015,,
1,2017,11,3,23,2,-0.22835087,0.973578903,,
1,2017,11,3,23,3,-0.213030386,0.977045574,,
1,2017,11,4,0,0,0,1,,
1,2017,11,4,0,1,0.015707317,0.999876632,,
1,2017,11,4,0,2,0.031410759,0.99950656,,
1,2017,11,4,0,3,0.047106451,0.998889875,,
1,2017,11,4,1,0,0.258819045,0.965925826,,
1,2017,11,4,1,1,0.273959219,0.96174131,,
1,2017,11,4,1,2,0.289031797,0.957319498,,
1,2017,11,4,1,3,0.304033061,0.952661481,,
1,2017,11,4,2,0,0.5,0.866025404,,
1,2017,11,4,2,1,0.513541252,0.858064906,,
1,2017,11,4,2,2,0.526955795,0.849892693,,
1,2017,11,4,2,3,0.54024032,0.841510782,,
1,2017,11,4,3,0,0.707106781,0.707106781,,
1,2017,11,4,3,1,0.718126298,0.695912797,,
1,2017,11,4,3,2,0.728968627,0.684547106,,
1,2017,11,4,3,3,0.739631095,0.673012514,,
1,2017,11,4,4,0,0.866025404,0.5,,
1,2017,11,4,4,1,0.873772223,0.48633538,,
1,2017,11,4,4,2,0.881303452,0.472550765,,
1,2017,11,4,4,3,0.888617233,0.458649554,,
1,2017,11,4,5,0,0.965925826,0.258819045,,
1,2017,11,4,5,1,0.969872015,0.243615012,,
1,2017,11,4,5,2,0.973578903,0.22835087,,
1,2017,11,4,5,3,0.977045574,0.213030386,,
1,2017,11,4,6,0,1,6.12574E-17,,
1,2017,11,4,6,1,0.999876632,-0.015707317,,
1,2017,11,4,6,2,0.99950656,-0.031410759,,
1,2017,11,4,6,3,0.998889875,-0.047106451,,
1,2017,11,4,7,0,0.965925826,-0.258819045,,
1,2017,11,4,7,1,0.96174131,-0.273959219,,
1,2017,11,4,7,2,0.957319498,-0.289031797,,
1,2017,11,4,7,3,0.952661481,-0.304033061,,
1,2017,11,4,8,0,0.866025404,-0.5,,
1,2017,11,4,8,1,0.858064906,-0.513541252,,
1,2017,11,4,8,2,0.849892693,-0.526955795,,
1,2017,11,4,8,3,0.841510782,-0.54024032,,
1,2017,11,4,9,0,0.707106781,-0.707106781,,
1,2017,11,4,9,1,0.695912797,-0.718126298,,
1,2017,11,4,9,2,0.684547106,-0.728968627,,
1,2017,11,4,9,3,0.673012514,-0.739631095,,
1,2017,11,4,10,0,0.5,-0.866025404,,
1,2017,11,4,10,1,0.48633538,-0.873772223,,
1,2017,11,4,10,2,0.472550765,-0.881303452,,
1,2017,11,4,10,3,0.458649554,-0.888617233,,
1,2017,11,4,11,0,0.258819045,-0.965925826,,
1,2017,11,4,11,1,0.243615012,-0.969872015,,
1,2017,11,4,11,2,0.22835087,-0.973578903,,
1,2017,11,4,11,3,0.213030386,-0.977045574,,
1,2017,11,4,12,0,1.22515E-16,-1,,
1,2017,11,4,12,1,-0.015707317,-0.999876632,,
1,2017,11,4,12,2,-0.031410759,-0.99950656,,
1,2017,11,4,12,3,-0.047106451,-0.998889875,,
1,2017,11,4,13,0,-0.258819045,-0.965925826,,
1,2017,11,4,13,1,-0.273959219,-0.96174131,,
1,2017,11,4,13,2,-0.289031797,-0.957319498,,
1,2017,11,4,13,3,-0.304033061,-0.952661481,,
1,2017,11,4,14,0,-0.5,-0.866025404,,
1,2017,11,4,14,1,-0.513541252,-0.858064906,,
1,2017,11,4,14,2,-0.526955795,-0.849892693,,
1,2017,11,4,14,3,-0.54024032,-0.841510782,,
1,2017,11,4,15,0,-0.707106781,-0.707106781,,
1,2017,11,4,15,1,-0.718126298,-0.695912797,,
1,2017,11,4,15,2,-0.728968627,-0.684547106,,
1,2017,11,4,15,3,-0.739631095,-0.673012514,,
1,2017,11,4,16,0,-0.866025404,-0.5,,
1,2017,11,4,16,1,-0.873772223,-0.48633538,,
1,2017,11,4,16,2,-0.881303452,-0.472550765,,
1,2017,11,4,16,3,-0.888617233,-0.458649554,,
1,2017,11,4,17,0,-0.965925826,-0.258819045,,
1,2017,11,4,17,1,-0.969872015,-0.243615012,,
1,2017,11,4,17,2,-0.973578903,-0.22835087,,
1,2017,11,4,17,3,-0.977045574,-0.213030386,,
1,2017,11,4,18,0,-1,-1.83772E-16,,
1,2017,11,4,18,1,-0.999876632,0.015707317,,
1,2017,11,4,18,2,-0.99950656,0.031410759,,
1,2017,11,4,18,3,-0.998889875,0.047106451,,
1,2017,11,4,19,0,-0.965925826,0.258819045,,
1,2017,11,4,19,1,-0.96174131,0.273959219,,
1,2017,11,4,19,2,-0.957319498,0.289031797,,
1,2017,11,4,19,3,-0.952661481,0.304033061,,
1,2017,11,4,20,0,-0.866025404,0.5,,
1,2017,11,4,20,1,-0.858064906,0.513541252,,
1,2017,11,4,20,2,-0.849892693,0.526955795,,
1,2017,11,4,20,3,-0.841510782,0.54024032,,
1,2017,11,4,21,0,-0.707106781,0.707106781,,
1,2017,11,4,21,1,-0.695912797,0.718126298,,
1,2017,11,4,21,2,-0.684547106,0.728968627,,
1,2017,11,4,21,3,-0.673012514,0.739631095,,
1,2017,11,4,22,0,-0.5,0.866025404,,
1,2017,11,4,22,1,-0.48633538,0.873772223,,
1,2017,11,4,22,2,-0.472550765,0.881303452,,
1,2017,11,4,22,3,-0.458649554,0.888617233,,
1,2017,11,4,23,0,-0.258819045,0.965925826,,
1,2017,11,4,23,1,-0.243615012,0.969872015,,
1,2017,11,4,23,2,-0.22835087,0.973578903,,
1,2017,11,4,23,3,-0.213030386,0.977045574,,
1,2017,11,5,0,0,0,1,,
1,2017,11,5,0,1,0.015707317,0.999876632,,
1,2017,11,5,0,2,0.031410759,0.99950656,,
1,2017,11,5,0,3,0.047106451,0.998889875,,
1,2017,11,5,1,0,0.258819045,0.965925826,,
