BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Day),P2(Holiday),P3(ChargingPointID),Charge/Discharge[kwh],SOC[%]
1,2018,9,4,0,3,0,0,50842,0.123276388,0
1,2018,9,4,0,3,0,0,50262,0.043612774,0
1,2018,9,4,0,3,0,0,50912,0.032578032,0
1,2018,9,4,0,3,0,0,50240,0.015877128,0
1,2018,9,4,0,3,0,0,50912,0.093524632,0
1,2018,9,4,0,3,0,0,50522,0.015044494,0
1,2018,9,4,0,3,0,0,50263,0.040496215,0
1,2018,9,4,0,3,0,0,50267,0,0
1,2018,9,4,0,3,0,0,51198,0.037691327,0
1,2018,9,4,0,3,0,0,51202,0.005520982,0
1,2018,9,4,1,0,0,0,50349,7.94375,0
1,2018,9,4,1,0,0,0,50909,0.482868664,0
1,2018,9,4,1,0,0,0,50268,0.293117831,0
1,2018,9,4,1,0,0,0,50841,0.15027027,0
1,2018,9,4,1,0,0,0,50841,0.120318021,0
1,2018,9,4,1,0,0,0,50267,0.035402925,0
1,2018,9,4,1,0,0,0,50264,0.451872399,0
1,2018,9,4,1,0,0,0,50264,0.142849899,0
1,2018,9,4,1,0,0,0,51087,0.18124424,0
1,2018,9,4,1,0,0,0,50271,0.565437788,0
1,2018,9,4,1,0,0,0,50240,0.058830275,0
1,2018,9,4,1,0,0,0,51201,0,0
1,2018,9,4,1,0,0,0,51203,0.053472222,0
1,2018,9,4,1,0,0,0,50269,0.102162162,0
1,2018,9,4,1,0,0,0,50272,0.17,0
1,2018,9,4,1,0,0,0,50269,0.075230415,0
1,2018,9,4,1,0,0,0,50261,0,0
1,2018,9,4,1,0,0,0,51200,0,0
1,2018,9,4,1,0,0,0,50271,0,0
1,2018,9,4,1,0,0,0,50236,0,0
1,2018,9,4,1,0,0,0,50263,0.012956461,0
1,2018,9,4,1,0,0,0,51202,0.077975207,0
1,2018,9,4,1,0,0,0,51200,0.029353234,0
1,2018,9,4,1,0,0,0,51201,0.048042287,0
1,2018,9,4,1,0,0,0,50842,0.123276388,0
1,2018,9,4,1,0,0,0,50262,0.043612774,0
1,2018,9,4,1,0,0,0,50912,0.032578032,0
1,2018,9,4,1,0,0,0,50240,0.015877128,0
1,2018,9,4,1,0,0,0,50912,0.093524632,0
1,2018,9,4,1,0,0,0,50522,0.015044494,0
1,2018,9,4,1,0,0,0,50263,0.040496215,0
1,2018,9,4,1,0,0,0,50267,0,0
1,2018,9,4,1,0,0,0,51198,0.037691327,0
1,2018,9,4,1,0,0,0,51202,0.005520982,0
1,2018,9,4,1,1,0,0,51422,4.536947368,0
1,2018,9,4,1,1,0,0,50349,3.707083333,0
1,2018,9,4,1,1,0,0,50909,0.482868664,0
1,2018,9,4,1,1,0,0,50268,0.293117831,0
1,2018,9,4,1,1,0,0,50841,0.15027027,0
1,2018,9,4,1,1,0,0,50841,0.120318021,0
1,2018,9,4,1,1,0,0,50267,0.035402925,0
1,2018,9,4,1,1,0,0,50264,0.451872399,0
1,2018,9,4,1,1,0,0,50264,0.142849899,0
1,2018,9,4,1,1,0,0,51087,0.18124424,0
1,2018,9,4,1,1,0,0,50271,0.565437788,0
1,2018,9,4,1,1,0,0,50240,0.058830275,0
1,2018,9,4,1,1,0,0,51201,0,0
1,2018,9,4,1,1,0,0,51203,0.053472222,0
1,2018,9,4,1,1,0,0,50269,0.102162162,0
1,2018,9,4,1,1,0,0,50272,0.17,0
1,2018,9,4,1,1,0,0,50269,0.075230415,0
1,2018,9,4,1,1,0,0,50261,0,0
1,2018,9,4,1,1,0,0,51200,0,0
1,2018,9,4,1,1,0,0,50271,0,0
1,2018,9,4,1,1,0,0,50236,0,0
1,2018,9,4,1,1,0,0,50263,0.012956461,0
1,2018,9,4,1,1,0,0,51202,0.077975207,0
1,2018,9,4,1,1,0,0,51200,0.029353234,0
1,2018,9,4,1,1,0,0,51201,0.048042287,0
1,2018,9,4,1,1,0,0,50842,0.123276388,0
1,2018,9,4,1,1,0,0,50262,0.043612774,0
1,2018,9,4,1,1,0,0,50912,0.032578032,0
1,2018,9,4,1,1,0,0,50240,0.015877128,0
1,2018,9,4,1,1,0,0,50912,0.093524632,0
1,2018,9,4,1,1,0,0,50522,0.015044494,0
1,2018,9,4,1,1,0,0,50263,0.040496215,0
1,2018,9,4,1,1,0,0,50267,0,0
1,2018,9,4,1,1,0,0,51198,0.037691327,0
1,2018,9,4,1,1,0,0,51202,0.005520982,0
1,2018,9,4,1,2,0,0,51422,5.041052632,0
1,2018,9,4,1,2,0,0,50909,0.482868664,0
1,2018,9,4,1,2,0,0,50268,0.293117831,0
1,2018,9,4,1,2,0,0,50841,0.15027027,0
1,2018,9,4,1,2,0,0,50841,0.120318021,0
1,2018,9,4,1,2,0,0,50267,0.035402925,0
1,2018,9,4,1,2,0,0,50264,0.451872399,0
1,2018,9,4,1,2,0,0,50264,0.142849899,0
1,2018,9,4,1,2,0,0,51087,0.18124424,0
1,2018,9,4,1,2,0,0,50271,0.565437788,0
1,2018,9,4,1,2,0,0,50240,0.058830275,0
1,2018,9,4,1,2,0,0,51201,0,0
1,2018,9,4,1,2,0,0,51203,0.053472222,0
1,2018,9,4,1,2,0,0,50269,0.102162162,0
1,2018,9,4,1,2,0,0,50272,0.17,0
1,2018,9,4,1,2,0,0,50269,0.075230415,0
1,2018,9,4,1,2,0,0,50261,0,0
1,2018,9,4,1,2,0,0,51200,0,0
1,2018,9,4,1,2,0,0,50271,0,0
1,2018,9,4,1,2,0,0,50236,0,0
1,2018,9,4,1,2,0,0,50263,0.012956461,0
1,2018,9,4,1,2,0,0,51202,0.077975207,0
1,2018,9,4,1,2,0,0,51200,0.029353234,0
1,2018,9,4,1,2,0,0,51201,0.048042287,0
1,2018,9,4,1,2,0,0,50842,0.123276388,0
1,2018,9,4,1,2,0,0,50262,0.043612774,0
1,2018,9,4,1,2,0,0,50912,0.032578032,0
1,2018,9,4,1,2,0,0,50240,0.015877128,0
1,2018,9,4,1,2,0,0,50912,0.093524632,0
1,2018,9,4,1,2,0,0,50522,0.015044494,0
1,2018,9,4,1,2,0,0,50263,0.040496215,0
1,2018,9,4,1,2,0,0,50267,0,0
1,2018,9,4,1,2,0,0,51198,0.037691327,0
1,2018,9,4,1,2,0,0,51202,0.005520982,0
1,2018,9,4,1,3,0,0,50909,0.482868664,0
1,2018,9,4,1,3,0,0,50268,0.293117831,0
1,2018,9,4,1,3,0,0,50841,0.15027027,0
1,2018,9,4,1,3,0,0,50841,0.120318021,0
1,2018,9,4,1,3,0,0,50267,0.035402925,0
1,2018,9,4,1,3,0,0,50264,0.451872399,0
1,2018,9,4,1,3,0,0,50264,0.142849899,0
1,2018,9,4,1,3,0,0,51087,0.18124424,0
1,2018,9,4,1,3,0,0,50271,0.565437788,0
1,2018,9,4,1,3,0,0,50240,0.058830275,0
1,2018,9,4,1,3,0,0,51201,0,0
1,2018,9,4,1,3,0,0,51203,0.053472222,0
1,2018,9,4,1,3,0,0,50269,0.102162162,0
1,2018,9,4,1,3,0,0,50272,0.17,0
1,2018,9,4,1,3,0,0,50269,0.075230415,0
1,2018,9,4,1,3,0,0,50261,0,0
1,2018,9,4,1,3,0,0,51200,0,0
1,2018,9,4,1,3,0,0,50271,0,0
1,2018,9,4,1,3,0,0,50236,0,0
1,2018,9,4,1,3,0,0,50263,0.012956461,0
1,2018,9,4,1,3,0,0,51202,0.077975207,0
1,2018,9,4,1,3,0,0,51200,0.029353234,0
1,2018,9,4,1,3,0,0,51201,0.048042287,0
1,2018,9,4,1,3,0,0,50842,0.123276388,0
1,2018,9,4,1,3,0,0,50262,0.043612774,0
1,2018,9,4,1,3,0,0,50912,0.032578032,0
1,2018,9,4,1,3,0,0,50240,0.015877128,0
1,2018,9,4,1,3,0,0,50912,0.093524632,0
1,2018,9,4,1,3,0,0,50522,0.015044494,0
1,2018,9,4,1,3,0,0,50263,0.040496215,0
1,2018,9,4,1,3,0,0,50267,0,0
1,2018,9,4,1,3,0,0,51198,0.037691327,0
1,2018,9,4,1,3,0,0,51202,0.005520982,0
1,2018,9,4,2,0,0,0,50909,0.482868664,0
1,2018,9,4,2,0,0,0,50268,0.293117831,0
1,2018,9,4,2,0,0,0,50841,0.15027027,0
1,2018,9,4,2,0,0,0,50841,0.120318021,0
1,2018,9,4,2,0,0,0,50267,0.035402925,0
1,2018,9,4,2,0,0,0,50264,0.451872399,0
1,2018,9,4,2,0,0,0,50264,0.142849899,0
1,2018,9,4,2,0,0,0,51087,0.18124424,0
1,2018,9,4,2,0,0,0,50271,0.565437788,0
1,2018,9,4,2,0,0,0,50240,0.058830275,0
1,2018,9,4,2,0,0,0,51201,0,0
1,2018,9,4,2,0,0,0,51203,0.053472222,0
1,2018,9,4,2,0,0,0,50269,0.102162162,0
1,2018,9,4,2,0,0,0,50272,0.17,0
1,2018,9,4,2,0,0,0,50269,0.075230415,0
1,2018,9,4,2,0,0,0,50261,0,0
1,2018,9,4,2,0,0,0,51200,0,0
1,2018,9,4,2,0,0,0,50271,0,0
1,2018,9,4,2,0,0,0,50236,0,0
1,2018,9,4,2,0,0,0,50263,0.012956461,0
1,2018,9,4,2,0,0,0,51202,0.077975207,0
1,2018,9,4,2,0,0,0,51200,0.029353234,0
1,2018,9,4,2,0,0,0,51201,0.048042287,0
1,2018,9,4,2,0,0,0,50842,0.123276388,0
1,2018,9,4,2,0,0,0,50262,0.043612774,0
1,2018,9,4,2,0,0,0,50912,0.032578032,0
1,2018,9,4,2,0,0,0,50240,0.015877128,0
1,2018,9,4,2,0,0,0,50912,0.093524632,0
1,2018,9,4,2,0,0,0,50522,0.015044494,0
1,2018,9,4,2,0,0,0,50263,0.040496215,0
1,2018,9,4,2,0,0,0,50267,0,0
1,2018,9,4,2,0,0,0,51198,0.037691327,0
1,2018,9,4,2,0,0,0,51202,0.005520982,0
1,2018,9,4,2,1,0,0,50909,0.482868664,0
1,2018,9,4,2,1,0,0,50268,0.293117831,0
1,2018,9,4,2,1,0,0,50841,0.15027027,0
1,2018,9,4,2,1,0,0,50841,0.120318021,0
1,2018,9,4,2,1,0,0,50267,0.035402925,0
1,2018,9,4,2,1,0,0,50264,0.451872399,0
1,2018,9,4,2,1,0,0,50264,0.142849899,0
1,2018,9,4,2,1,0,0,51087,0.18124424,0
1,2018,9,4,2,1,0,0,50271,0.565437788,0
1,2018,9,4,2,1,0,0,50240,0.058830275,0
1,2018,9,4,2,1,0,0,51201,0,0
1,2018,9,4,2,1,0,0,51203,0.053472222,0
1,2018,9,4,2,1,0,0,50269,0.102162162,0
1,2018,9,4,2,1,0,0,50272,0.17,0
1,2018,9,4,2,1,0,0,50269,0.075230415,0
1,2018,9,4,2,1,0,0,50261,0,0
1,2018,9,4,2,1,0,0,51200,0,0
1,2018,9,4,2,1,0,0,50271,0,0
1,2018,9,4,2,1,0,0,50236,0,0
1,2018,9,4,2,1,0,0,50263,0.012956461,0
1,2018,9,4,2,1,0,0,51202,0.077975207,0
1,2018,9,4,2,1,0,0,51200,0.029353234,0
1,2018,9,4,2,1,0,0,51201,0.048042287,0
1,2018,9,4,2,1,0,0,50842,0.123276388,0
1,2018,9,4,2,1,0,0,50262,0.043612774,0
1,2018,9,4,2,1,0,0,50912,0.032578032,0
1,2018,9,4,2,1,0,0,50240,0.015877128,0
1,2018,9,4,2,1,0,0,50912,0.093524632,0
1,2018,9,4,2,1,0,0,50522,0.015044494,0
1,2018,9,4,2,1,0,0,50263,0.040496215,0
1,2018,9,4,2,1,0,0,50267,0,0
1,2018,9,4,2,1,0,0,51198,0.037691327,0
1,2018,9,4,2,1,0,0,51202,0.005520982,0
1,2018,9,4,2,2,0,0,50909,0.482868664,0
1,2018,9,4,2,2,0,0,50268,0.293117831,0
1,2018,9,4,2,2,0,0,50841,0.15027027,0
1,2018,9,4,2,2,0,0,50841,0.120318021,0
1,2018,9,4,2,2,0,0,50267,0.035402925,0
1,2018,9,4,2,2,0,0,50264,0.451872399,0
1,2018,9,4,2,2,0,0,50264,0.142849899,0
1,2018,9,4,2,2,0,0,51087,0.18124424,0
1,2018,9,4,2,2,0,0,50271,0.565437788,0
1,2018,9,4,2,2,0,0,50240,0.058830275,0
1,2018,9,4,2,2,0,0,51201,0,0
1,2018,9,4,2,2,0,0,51203,0.053472222,0
1,2018,9,4,2,2,0,0,50269,0.102162162,0
1,2018,9,4,2,2,0,0,50272,0.17,0
1,2018,9,4,2,2,0,0,50269,0.075230415,0
1,2018,9,4,2,2,0,0,50261,0,0
1,2018,9,4,2,2,0,0,51200,0,0
1,2018,9,4,2,2,0,0,50271,0,0
1,2018,9,4,2,2,0,0,50236,0,0
1,2018,9,4,2,2,0,0,50263,0.012956461,0
1,2018,9,4,2,2,0,0,51202,0.077975207,0
1,2018,9,4,2,2,0,0,51200,0.029353234,0
1,2018,9,4,2,2,0,0,51201,0.048042287,0
1,2018,9,4,2,2,0,0,50842,0.123276388,0
1,2018,9,4,2,2,0,0,50262,0.043612774,0
1,2018,9,4,2,2,0,0,50912,0.032578032,0
1,2018,9,4,2,2,0,0,50240,0.015877128,0
1,2018,9,4,2,2,0,0,50912,0.093524632,0
1,2018,9,4,2,2,0,0,50522,0.015044494,0
1,2018,9,4,2,2,0,0,50263,0.040496215,0
1,2018,9,4,2,2,0,0,50267,0,0
1,2018,9,4,2,2,0,0,51198,0.037691327,0
1,2018,9,4,2,2,0,0,51202,0.005520982,0
1,2018,9,4,2,3,0,0,50692,3.306545455,0
1,2018,9,4,2,3,0,0,50909,0.482868664,0
1,2018,9,4,2,3,0,0,50268,0.293117831,0
1,2018,9,4,2,3,0,0,50841,0.15027027,0
1,2018,9,4,2,3,0,0,50841,0.120318021,0
1,2018,9,4,2,3,0,0,50267,0.035402925,0
1,2018,9,4,2,3,0,0,50264,0.451872399,0
1,2018,9,4,2,3,0,0,50264,0.142849899,0
1,2018,9,4,2,3,0,0,51087,0.18124424,0
1,2018,9,4,2,3,0,0,50271,0.565437788,0
1,2018,9,4,2,3,0,0,50240,0.058830275,0
1,2018,9,4,2,3,0,0,51201,0,0
1,2018,9,4,2,3,0,0,51203,0.053472222,0
1,2018,9,4,2,3,0,0,50269,0.102162162,0
1,2018,9,4,2,3,0,0,50272,0.17,0
1,2018,9,4,2,3,0,0,50269,0.075230415,0
1,2018,9,4,2,3,0,0,50261,0,0
1,2018,9,4,2,3,0,0,51200,0,0
1,2018,9,4,2,3,0,0,50271,0,0
1,2018,9,4,2,3,0,0,50236,0,0
1,2018,9,4,2,3,0,0,50263,0.012956461,0
1,2018,9,4,2,3,0,0,51202,0.077975207,0
1,2018,9,4,2,3,0,0,51200,0.029353234,0
1,2018,9,4,2,3,0,0,51201,0.048042287,0
1,2018,9,4,2,3,0,0,50842,0.123276388,0
1,2018,9,4,2,3,0,0,50262,0.043612774,0
1,2018,9,4,2,3,0,0,50912,0.032578032,0
1,2018,9,4,2,3,0,0,50240,0.015877128,0
1,2018,9,4,2,3,0,0,50912,0.093524632,0
1,2018,9,4,2,3,0,0,50522,0.015044494,0
1,2018,9,4,2,3,0,0,50263,0.040496215,0
1,2018,9,4,2,3,0,0,50267,0,0
1,2018,9,4,2,3,0,0,51198,0.037691327,0
1,2018,9,4,2,3,0,0,51202,0.005520982,0
1,2018,9,4,3,0,0,0,51422,9.117428571,0
1,2018,9,4,3,0,0,0,50692,8.266363636,0
1,2018,9,4,3,0,0,0,50909,0.482868664,0
1,2018,9,4,3,0,0,0,50268,0.293117831,0
1,2018,9,4,3,0,0,0,50841,0.15027027,0
1,2018,9,4,3,0,0,0,50841,0.120318021,0
1,2018,9,4,3,0,0,0,50267,0.035402925,0
1,2018,9,4,3,0,0,0,50264,0.451872399,0
1,2018,9,4,3,0,0,0,50264,0.142849899,0
1,2018,9,4,3,0,0,0,51087,0.18124424,0
1,2018,9,4,3,0,0,0,50271,0.527741935,0
1,2018,9,4,3,0,0,0,50240,0.058830275,0
1,2018,9,4,3,0,0,0,51201,0,0
1,2018,9,4,3,0,0,0,51203,0.053472222,0
1,2018,9,4,3,0,0,0,50269,0.102162162,0
1,2018,9,4,3,0,0,0,50272,0.17,0
1,2018,9,4,3,0,0,0,50269,0.075230415,0
1,2018,9,4,3,0,0,0,50261,0,0
1,2018,9,4,3,0,0,0,51200,0,0
1,2018,9,4,3,0,0,0,50271,0,0
1,2018,9,4,3,0,0,0,50236,0,0
1,2018,9,4,3,0,0,0,50263,0.012956461,0
1,2018,9,4,3,0,0,0,51202,0.077975207,0
1,2018,9,4,3,0,0,0,51200,0.029353234,0
1,2018,9,4,3,0,0,0,51201,0.048042287,0
1,2018,9,4,3,0,0,0,50842,0.123276388,0
1,2018,9,4,3,0,0,0,50262,0.043612774,0
1,2018,9,4,3,0,0,0,50912,0.032578032,0
1,2018,9,4,3,0,0,0,50240,0.015877128,0
1,2018,9,4,3,0,0,0,50912,0.093524632,0
1,2018,9,4,3,0,0,0,50522,0.015044494,0
1,2018,9,4,3,0,0,0,50263,0.040496215,0
1,2018,9,4,3,0,0,0,50267,0,0
1,2018,9,4,3,0,0,0,51198,0.037691327,0
1,2018,9,4,3,0,0,0,51202,0.005520982,0
1,2018,9,4,3,1,0,0,51422,1.519571429,0
1,2018,9,4,3,1,0,0,50692,8.266363636,0
1,2018,9,4,3,1,0,0,50909,0.482868664,0
1,2018,9,4,3,1,0,0,50268,0.293117831,0
1,2018,9,4,3,1,0,0,50841,0.15027027,0
1,2018,9,4,3,1,0,0,50841,0.120318021,0
1,2018,9,4,3,1,0,0,50267,0.035402925,0
1,2018,9,4,3,1,0,0,50264,0.451872399,0
1,2018,9,4,3,1,0,0,50264,0.142849899,0
1,2018,9,4,3,1,0,0,51087,0.18124424,0
1,2018,9,4,3,1,0,0,50240,0.058830275,0
1,2018,9,4,3,1,0,0,51201,0,0
1,2018,9,4,3,1,0,0,51203,0.053472222,0
1,2018,9,4,3,1,0,0,50269,0.102162162,0
1,2018,9,4,3,1,0,0,50272,0.17,0
1,2018,9,4,3,1,0,0,50269,0.075230415,0
1,2018,9,4,3,1,0,0,50261,0,0
1,2018,9,4,3,1,0,0,51200,0,0
1,2018,9,4,3,1,0,0,50271,0,0
1,2018,9,4,3,1,0,0,50236,0,0
1,2018,9,4,3,1,0,0,50263,0.012956461,0
1,2018,9,4,3,1,0,0,51202,0.077975207,0
1,2018,9,4,3,1,0,0,51200,0.029353234,0
1,2018,9,4,3,1,0,0,51201,0.048042287,0
1,2018,9,4,3,1,0,0,50842,0.123276388,0
1,2018,9,4,3,1,0,0,50262,0.043612774,0
1,2018,9,4,3,1,0,0,50912,0.032578032,0
1,2018,9,4,3,1,0,0,50240,0.015877128,0
1,2018,9,4,3,1,0,0,50912,0.093524632,0
1,2018,9,4,3,1,0,0,50522,0.015044494,0
1,2018,9,4,3,1,0,0,50263,0.040496215,0
1,2018,9,4,3,1,0,0,50267,0,0
1,2018,9,4,3,1,0,0,51198,0.037691327,0
1,2018,9,4,3,1,0,0,51202,0.005520982,0
1,2018,9,4,3,2,0,0,50692,8.266363636,0
1,2018,9,4,3,2,0,0,50909,0.482868664,0
1,2018,9,4,3,2,0,0,50268,0.293117831,0
1,2018,9,4,3,2,0,0,50841,0.15027027,0
1,2018,9,4,3,2,0,0,50841,0.120318021,0
1,2018,9,4,3,2,0,0,50267,0.035402925,0
1,2018,9,4,3,2,0,0,50264,0.451872399,0
1,2018,9,4,3,2,0,0,50264,0.142849899,0
1,2018,9,4,3,2,0,0,51087,0.18124424,0
1,2018,9,4,3,2,0,0,50240,0.058830275,0
1,2018,9,4,3,2,0,0,51201,0,0
1,2018,9,4,3,2,0,0,51203,0.053472222,0
1,2018,9,4,3,2,0,0,50269,0.102162162,0
1,2018,9,4,3,2,0,0,50272,0.17,0
1,2018,9,4,3,2,0,0,50269,0.075230415,0
1,2018,9,4,3,2,0,0,50261,0,0
1,2018,9,4,3,2,0,0,51200,0,0
1,2018,9,4,3,2,0,0,50271,0,0
1,2018,9,4,3,2,0,0,50236,0,0
1,2018,9,4,3,2,0,0,50263,0.012956461,0
1,2018,9,4,3,2,0,0,51202,0.077975207,0
1,2018,9,4,3,2,0,0,51200,0.029353234,0
1,2018,9,4,3,2,0,0,51201,0.048042287,0
1,2018,9,4,3,2,0,0,50842,0.123276388,0
1,2018,9,4,3,2,0,0,50262,0.043612774,0
1,2018,9,4,3,2,0,0,50912,0.032578032,0
1,2018,9,4,3,2,0,0,50240,0.015877128,0
1,2018,9,4,3,2,0,0,50912,0.093524632,0
1,2018,9,4,3,2,0,0,50522,0.015044494,0
1,2018,9,4,3,2,0,0,50263,0.040496215,0
1,2018,9,4,3,2,0,0,50267,0,0
1,2018,9,4,3,2,0,0,51198,0.037691327,0
1,2018,9,4,3,2,0,0,51202,0.005520982,0
1,2018,9,4,3,3,0,0,50692,2.204363636,0
1,2018,9,4,3,3,0,0,50909,0.482868664,0
1,2018,9,4,3,3,0,0,50268,0.293117831,0
1,2018,9,4,3,3,0,0,50841,0.15027027,0
1,2018,9,4,3,3,0,0,50841,0.120318021,0
1,2018,9,4,3,3,0,0,50267,0.035402925,0
1,2018,9,4,3,3,0,0,50264,0.451872399,0
1,2018,9,4,3,3,0,0,50264,0.142849899,0
1,2018,9,4,3,3,0,0,51087,0.18124424,0
1,2018,9,4,3,3,0,0,50240,0.058830275,0
1,2018,9,4,3,3,0,0,51201,0,0
1,2018,9,4,3,3,0,0,51203,0.053472222,0
1,2018,9,4,3,3,0,0,50269,0.102162162,0
1,2018,9,4,3,3,0,0,50272,0.17,0
1,2018,9,4,3,3,0,0,50269,0.075230415,0
1,2018,9,4,3,3,0,0,50261,0,0
1,2018,9,4,3,3,0,0,51200,0,0
1,2018,9,4,3,3,0,0,50271,0,0
1,2018,9,4,3,3,0,0,50236,0,0
1,2018,9,4,3,3,0,0,50263,0.012956461,0
1,2018,9,4,3,3,0,0,51202,0.077975207,0
1,2018,9,4,3,3,0,0,51200,0.029353234,0
1,2018,9,4,3,3,0,0,51201,0.048042287,0
1,2018,9,4,3,3,0,0,50842,0.123276388,0
1,2018,9,4,3,3,0,0,50262,0.043612774,0
1,2018,9,4,3,3,0,0,50912,0.032578032,0
1,2018,9,4,3,3,0,0,50240,0.015877128,0
1,2018,9,4,3,3,0,0,50912,0.093524632,0
1,2018,9,4,3,3,0,0,50522,0.015044494,0
1,2018,9,4,3,3,0,0,50263,0.040496215,0
1,2018,9,4,3,3,0,0,50267,0,0
1,2018,9,4,3,3,0,0,51198,0.037691327,0
1,2018,9,4,3,3,0,0,51202,0.005520982,0
1,2018,9,4,4,0,0,0,50349,1.367826087,0
1,2018,9,4,4,0,0,0,51426,7.508181818,0
1,2018,9,4,4,0,0,0,50909,0.482868664,0
1,2018,9,4,4,0,0,0,50268,0.293117831,0
1,2018,9,4,4,0,0,0,50841,0.15027027,0
1,2018,9,4,4,0,0,0,50841,0.120318021,0
1,2018,9,4,4,0,0,0,50267,0.035402925,0
1,2018,9,4,4,0,0,0,50264,0.451872399,0
1,2018,9,4,4,0,0,0,50264,0.142849899,0
1,2018,9,4,4,0,0,0,51087,0.18124424,0
1,2018,9,4,4,0,0,0,50240,0.058830275,0
1,2018,9,4,4,0,0,0,51201,0,0
1,2018,9,4,4,0,0,0,51203,0.053472222,0
1,2018,9,4,4,0,0,0,50269,0.102162162,0
1,2018,9,4,4,0,0,0,50272,0.17,0
1,2018,9,4,4,0,0,0,50269,0.075230415,0
1,2018,9,4,4,0,0,0,50261,0,0
1,2018,9,4,4,0,0,0,51200,0,0
1,2018,9,4,4,0,0,0,50271,0,0
1,2018,9,4,4,0,0,0,50236,0,0
1,2018,9,4,4,0,0,0,50263,0.012956461,0
1,2018,9,4,4,0,0,0,51202,0.077975207,0
1,2018,9,4,4,0,0,0,51200,0.029353234,0
1,2018,9,4,4,0,0,0,51201,0.048042287,0
1,2018,9,4,4,0,0,0,50842,0.123276388,0
1,2018,9,4,4,0,0,0,50262,0.043612774,0
1,2018,9,4,4,0,0,0,50912,0.032578032,0
1,2018,9,4,4,0,0,0,50240,0.015877128,0
1,2018,9,4,4,0,0,0,50912,0.093524632,0
1,2018,9,4,4,0,0,0,50522,0.015044494,0
1,2018,9,4,4,0,0,0,50263,0.040496215,0
1,2018,9,4,4,0,0,0,50267,0,0
1,2018,9,4,4,0,0,0,51198,0.037691327,0
1,2018,9,4,4,0,0,0,51202,0.005520982,0
1,2018,9,4,4,1,0,0,50349,10.25869565,0
1,2018,9,4,4,1,0,0,51426,9.009818182,0
1,2018,9,4,4,1,0,0,50909,0.482868664,0
1,2018,9,4,4,1,0,0,50268,0.293117831,0
1,2018,9,4,4,1,0,0,50841,0.15027027,0
1,2018,9,4,4,1,0,0,50841,0.120318021,0
1,2018,9,4,4,1,0,0,50267,0.035402925,0
1,2018,9,4,4,1,0,0,50264,0.451872399,0
1,2018,9,4,4,1,0,0,50264,0.142849899,0
1,2018,9,4,4,1,0,0,51087,0.18124424,0
1,2018,9,4,4,1,0,0,50240,0.058830275,0
1,2018,9,4,4,1,0,0,51201,0,0
1,2018,9,4,4,1,0,0,51203,0.053472222,0
1,2018,9,4,4,1,0,0,50269,0.102162162,0
1,2018,9,4,4,1,0,0,50272,0.17,0
1,2018,9,4,4,1,0,0,50269,0.075230415,0
1,2018,9,4,4,1,0,0,50261,0,0
1,2018,9,4,4,1,0,0,51200,0,0
1,2018,9,4,4,1,0,0,50271,0,0
1,2018,9,4,4,1,0,0,50236,0,0
1,2018,9,4,4,1,0,0,50263,0.012956461,0
1,2018,9,4,4,1,0,0,51202,0.077975207,0
1,2018,9,4,4,1,0,0,51200,0.029353234,0
1,2018,9,4,4,1,0,0,51201,0.048042287,0
1,2018,9,4,4,1,0,0,50842,0.123276388,0
1,2018,9,4,4,1,0,0,50262,0.043612774,0
1,2018,9,4,4,1,0,0,50912,0.032578032,0
1,2018,9,4,4,1,0,0,50240,0.015877128,0
1,2018,9,4,4,1,0,0,50912,0.093524632,0
1,2018,9,4,4,1,0,0,50522,0.015044494,0
1,2018,9,4,4,1,0,0,50263,0.040496215,0
1,2018,9,4,4,1,0,0,50267,0,0
1,2018,9,4,4,1,0,0,51198,0.037691327,0
1,2018,9,4,4,1,0,0,51202,0.005520982,0
1,2018,9,4,4,2,0,0,51423,5.578066667,0
1,2018,9,4,4,2,0,0,50349,4.103478261,0
1,2018,9,4,4,2,0,0,50909,0.482868664,0
1,2018,9,4,4,2,0,0,50268,0.293117831,0
1,2018,9,4,4,2,0,0,50841,0.15027027,0
1,2018,9,4,4,2,0,0,50841,0.120318021,0
1,2018,9,4,4,2,0,0,50267,0.035402925,0
1,2018,9,4,4,2,0,0,50264,0.451872399,0
1,2018,9,4,4,2,0,0,50264,0.142849899,0
1,2018,9,4,4,2,0,0,51087,0.18124424,0
1,2018,9,4,4,2,0,0,50240,0.058830275,0
1,2018,9,4,4,2,0,0,51201,0,0
1,2018,9,4,4,2,0,0,51203,0.053472222,0
1,2018,9,4,4,2,0,0,50269,0.102162162,0
1,2018,9,4,4,2,0,0,50272,0.17,0
1,2018,9,4,4,2,0,0,50269,0.075230415,0
1,2018,9,4,4,2,0,0,50261,0,0
1,2018,9,4,4,2,0,0,51200,0,0
1,2018,9,4,4,2,0,0,50271,0,0
1,2018,9,4,4,2,0,0,50236,0,0
1,2018,9,4,4,2,0,0,50263,0.012956461,0
1,2018,9,4,4,2,0,0,51202,0.077975207,0
1,2018,9,4,4,2,0,0,51200,0.029353234,0
1,2018,9,4,4,2,0,0,51201,0.048042287,0
1,2018,9,4,4,2,0,0,50842,0.123276388,0
1,2018,9,4,4,2,0,0,50262,0.043612774,0
1,2018,9,4,4,2,0,0,50912,0.032578032,0
1,2018,9,4,4,2,0,0,50240,0.015877128,0
1,2018,9,4,4,2,0,0,50912,0.093524632,0
